id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
582846,Landing Page Submission,Direct Traffic,No,No,0,2.0,1566,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
589450,Landing Page Submission,Organic Search,No,No,0,4.0,301,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,15.0,17.0,No
582614,Landing Page Submission,Direct Traffic,No,No,1,3.0,1372,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
610957,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
621284,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
589580,Landing Page Submission,Direct Traffic,No,No,1,6.0,973,6.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
590817,Lead Add Form,Reference,No,No,1,,1427,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
653151,API,Google,No,No,0,3.0,213,1.5,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
589010,Landing Page Submission,Organic Search,No,No,0,7.0,1202,7.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
645601,API,Google,No,No,1,2.0,972,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
629483,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
614586,Landing Page Submission,Organic Search,Yes,No,0,3.0,225,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
581077,Landing Page Submission,Direct Traffic,No,No,0,4.0,95,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
622296,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
656945,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
659170,API,Google,No,No,0,2.0,1218,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
643384,Landing Page Submission,Google,No,No,0,5.0,651,5.0,Unreachable,International Business,Unemployed,No,No,No,No,No,No,12.0,18.0,No
632815,Landing Page Submission,Google,No,No,0,4.0,59,4.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,No
618253,Landing Page Submission,Direct Traffic,No,No,1,20.0,155,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
583404,Landing Page Submission,Direct Traffic,No,No,1,4.0,1070,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
642088,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
621024,Landing Page Submission,Google,No,No,0,6.0,34,6.0,Converted to Lead,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
607643,Landing Page Submission,Organic Search,No,No,0,7.0,1087,7.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
612424,Landing Page Submission,Google,No,No,0,2.0,663,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
654115,API,Google,No,No,1,3.0,7,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
627833,Landing Page Submission,Direct Traffic,No,No,1,4.0,1495,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598314,Landing Page Submission,Google,No,No,1,4.0,1568,4.0,Email Opened,Finance Management,Housewife,No,No,No,No,No,No,,,No
641082,Landing Page Submission,Google,No,No,0,8.0,100,2.67,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
659925,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
631708,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
585269,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,185,2.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
649442,Landing Page Submission,Direct Traffic,No,No,1,3.0,954,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
584540,API,Chat,No,No,1,5.0,1296,2.5,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
628129,API,Google,No,No,0,2.0,973,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
658398,API,Organic Search,No,No,1,5.0,1234,1.67,Email Opened,International Business,Student,No,No,No,No,No,No,16.0,17.0,No
635864,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
622512,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
587953,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
605073,Landing Page Submission,Direct Traffic,No,No,0,4.0,329,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
582107,API,Organic Search,No,No,1,4.0,715,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
590099,Landing Page Submission,Direct Traffic,No,No,0,1.0,418,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
607274,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605787,API,Organic Search,No,No,0,4.0,1644,4.0,Email Opened,International Business,Student,No,No,No,No,No,No,,,No
628607,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
639385,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588850,Landing Page Submission,Google,No,No,1,5.0,1694,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
616885,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622214,Landing Page Submission,Direct Traffic,No,No,1,7.0,543,3.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
605656,Landing Page Submission,Direct Traffic,No,No,0,2.0,866,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,,,No
621735,API,Chat,No,No,0,2.0,8,1.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
603074,Landing Page Submission,Google,No,No,1,4.0,1779,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597182,Landing Page Submission,Organic Search,No,No,0,9.0,540,9.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
598694,Landing Page Submission,Google,No,No,0,5.0,60,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
616185,Landing Page Submission,Google,No,No,1,3.0,1637,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
611960,API,Organic Search,No,No,0,3.0,151,3.0,Email Opened,,,No,No,No,No,No,No,,,No
579538,Landing Page Submission,Google,No,No,1,3.0,499,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,No
606560,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
589422,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
599052,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
652194,Landing Page Submission,Google,No,No,0,2.0,1058,2.0,Form Submitted on Website,Operations Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
598127,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
640799,API,Chat,No,No,1,8.0,567,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
644068,Landing Page Submission,Google,No,No,1,4.0,62,4.0,Email Link Clicked,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
652486,Landing Page Submission,Google,No,No,0,4.0,342,4.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,13.0,13.0,No
593227,API,Google,No,No,0,1.0,478,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
605090,Landing Page Submission,Direct Traffic,No,No,0,2.0,216,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
591687,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,12.0,15.0,No
580955,Landing Page Submission,Direct Traffic,No,No,0,3.0,10,1.5,Email Opened,Supply Chain Management,,No,No,No,No,No,No,16.0,18.0,Yes
654574,Landing Page Submission,Organic Search,No,No,0,7.0,585,7.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,13.0,16.0,Yes
638412,Landing Page Submission,Google,No,No,0,2.0,774,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,18.0,No
589732,Landing Page Submission,Direct Traffic,No,No,0,3.0,432,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
618435,API,Google,No,No,1,3.0,168,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
616261,Landing Page Submission,Google,No,No,1,4.0,1701,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
596360,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,71,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
639044,API,Google,No,No,0,2.0,393,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
625835,API,Google,No,No,0,3.0,137,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
632216,API,Google,No,No,0,10.0,16,5.0,Email Opened,,,No,No,No,No,No,No,,,No
618132,Landing Page Submission,Direct Traffic,No,No,1,3.0,399,3.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
593786,Landing Page Submission,Direct Traffic,No,No,1,5.0,1457,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
629912,API,Chat,No,No,0,0.0,0,0.0,Unreachable,,,No,No,No,No,No,No,,,No
653924,API,Chat,No,No,1,3.0,978,3.0,Page Visited on Website,,,No,No,No,No,No,No,16.0,15.0,No
622839,Landing Page Submission,Direct Traffic,No,No,1,9.0,351,1.8,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609435,API,Chat,No,No,0,17.0,869,1.21,Page Visited on Website,,,No,No,No,No,No,No,,,No
616699,API,Google,No,No,1,2.0,1129,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
604007,Landing Page Submission,Google,No,No,1,5.0,938,5.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
595596,Landing Page Submission,Organic Search,No,No,1,4.0,1224,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
608290,Landing Page Submission,Google,No,No,1,3.0,143,3.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
580198,API,Chat,No,No,1,7.0,1516,3.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
598657,API,Google,Yes,No,0,3.0,35,3.0,Unsubscribed,Select,Unemployed,No,No,No,No,No,No,,,No
596750,Landing Page Submission,Google,No,No,0,4.0,1346,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
609677,Landing Page Submission,Direct Traffic,No,No,1,3.0,1158,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
640716,Landing Page Submission,Google,No,No,0,5.0,24,5.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,18.0,No
653998,Landing Page Submission,Organic Search,No,No,0,3.0,145,3.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,13.0,14.0,Yes
649398,API,Referral Sites,No,No,1,11.0,1863,5.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,13.0,No
623915,Landing Page Submission,Direct Traffic,No,No,1,7.0,1003,2.33,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
589453,Landing Page Submission,Google,No,No,0,9.0,283,9.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
622545,Landing Page Submission,Google,No,No,0,4.0,475,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
651221,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
602873,Landing Page Submission,Direct Traffic,No,No,0,9.0,208,9.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
581414,API,Google,No,No,0,1.0,349,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
582287,API,Google,No,No,0,2.0,124,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,16.0,No
601396,API,Google,No,No,0,2.0,138,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
657225,Landing Page Submission,Google,No,No,1,4.0,595,4.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,17.0,No
624995,Landing Page Submission,Google,No,No,0,3.0,1963,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
597458,Landing Page Submission,Direct Traffic,No,No,1,4.0,1119,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
618971,Landing Page Submission,Google,No,No,0,4.0,1058,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
628038,Landing Page Submission,Direct Traffic,No,No,0,4.0,1463,2.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
618729,API,Google,No,No,1,2.0,1240,1.0,Form Submitted on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
645664,API,Chat,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
595253,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
635896,Landing Page Submission,Direct Traffic,No,No,1,3.0,1009,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
623400,Landing Page Submission,Google,No,No,0,4.0,1623,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
590682,Landing Page Submission,Direct Traffic,No,No,0,4.0,258,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
599467,Landing Page Submission,Google,No,No,1,5.0,443,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
586726,API,Google,No,No,0,1.0,102,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
630828,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
623095,Landing Page Submission,Google,No,No,0,4.0,34,4.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
636432,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1157,2.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
628094,Landing Page Submission,Google,Yes,No,0,5.0,1021,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
603582,Landing Page Submission,Google,No,No,0,4.0,384,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
631647,Lead Add Form,Reference,No,No,1,,521,,,Select,Unemployed,No,No,No,No,No,No,,,No
588107,Landing Page Submission,Google,No,No,1,3.0,1283,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
591161,Landing Page Submission,Direct Traffic,No,No,1,2.0,1818,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
596753,Landing Page Submission,Google,No,No,0,5.0,383,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
582133,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
597205,Landing Page Submission,Direct Traffic,No,No,0,2.0,223,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
612345,Landing Page Submission,Google,No,No,1,3.0,1358,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
612745,API,Google,No,No,1,2.0,30,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
652023,API,Referral Sites,No,No,0,5.0,255,5.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,11.0,14.0,No
581650,API,Organic Search,No,No,1,3.0,1456,3.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,13.0,No
589739,Landing Page Submission,Direct Traffic,No,No,1,2.0,263,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
588271,API,Google,No,No,1,2.0,1122,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
607239,Landing Page Submission,Direct Traffic,No,No,0,4.0,210,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
585726,API,Organic Search,No,No,0,3.0,130,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
580502,API,Organic Search,No,No,0,8.0,42,4.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
583641,API,Google,No,No,0,8.0,33,1.6,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
590578,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
589943,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
659469,Landing Page Submission,Direct Traffic,No,No,0,2.0,638,2.0,Page Visited on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
636928,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
600114,Landing Page Submission,Google,No,No,0,5.0,158,5.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
645713,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
646534,Landing Page Submission,Google,Yes,No,1,2.0,833,2.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
603975,Landing Page Submission,Direct Traffic,No,No,0,5.0,27,5.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
624638,Landing Page Submission,Direct Traffic,No,No,0,3.0,336,1.5,Page Visited on Website,Business Administration,,No,No,No,No,No,No,,,Yes
606951,Landing Page Submission,Direct Traffic,No,No,0,7.0,171,2.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
585819,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596638,Landing Page Submission,Direct Traffic,No,No,0,5.0,354,2.5,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
656120,Landing Page Submission,Google,No,No,0,2.0,250,2.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,12.0,17.0,No
587894,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
596164,Landing Page Submission,Direct Traffic,No,No,0,2.0,7,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
635983,Landing Page Submission,Google,No,No,0,6.0,396,3.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,16.0,No
605267,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
580276,Landing Page Submission,Google,No,No,1,4.0,1115,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,15.0,17.0,No
617188,API,Organic Search,No,No,1,2.0,1223,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
653774,Landing Page Submission,Direct Traffic,No,No,0,2.0,210,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
613346,Landing Page Submission,Direct Traffic,No,No,1,5.0,803,2.5,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
585859,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
629654,Landing Page Submission,Direct Traffic,No,No,0,5.0,37,5.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
598892,Landing Page Submission,Direct Traffic,No,No,0,5.0,169,2.5,Page Visited on Website,Healthcare Management,,No,No,No,No,No,No,,,No
583546,Landing Page Submission,Organic Search,No,No,0,5.0,224,5.0,Email Opened,Services Excellence,,No,No,No,No,No,No,14.0,13.0,Yes
587391,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
608106,Landing Page Submission,Google,No,No,1,4.0,1375,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
598891,Landing Page Submission,Direct Traffic,No,No,1,5.0,1694,1.67,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
649947,Landing Page Submission,Organic Search,No,No,0,6.0,543,6.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,13.0,Yes
593057,Landing Page Submission,Direct Traffic,No,No,0,20.0,1633,2.22,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
580418,Landing Page Submission,Google,No,No,0,4.0,60,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
591807,Landing Page Submission,Organic Search,No,No,0,9.0,939,9.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,15.0,18.0,Yes
623426,Landing Page Submission,Google,No,No,0,3.0,366,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
